id_employee, salary ,salary_currency, salary_in_usd 
9085," 100,000.00 ",USD," 100,000.00 "
9086," 78,000.00 ",USD," 78,000.00 "
9087," 70,000.00 ",EUR," 73,546.00 "
9088," 35,000.00 ",EUR," 36,773.00 "
9089," 160,000.00 ",USD," 160,000.00 "
9090," 120,000.00 ",USD," 120,000.00 "
9091," 190,000.00 ",USD," 190,000.00 "
9092," 150,000.00 ",USD," 150,000.00 "
9093," 2,800,000.00 ",INR," 35,610.00 "
9094," 125,000.00 ",USD," 125,000.00 "
9095," 120,000.00 ",USD," 120,000.00 "
9096," 95,000.00 ",USD," 95,000.00 "
9097," 150,000.00 ",USD," 150,000.00 "
9098," 100,000.00 ",USD," 100,000.00 "
9099," 45,000.00 ",EUR," 47,280.00 "
9100," 36,000.00 ",EUR," 37,824.00 "
9101," 115,934.00 ",USD," 115,934.00 "
9102," 81,666.00 ",USD," 81,666.00 "
9103," 175,000.00 ",USD," 175,000.00 "
9104," 140,000.00 ",USD," 140,000.00 "
9105," 120,000.00 ",USD," 120,000.00 "
9106," 95,000.00 ",USD," 95,000.00 "
9107," 249,500.00 ",USD," 249,500.00 "
9108," 149,850.00 ",USD," 149,850.00 "
9109," 122,500.00 ",USD," 122,500.00 "
9110," 100,000.00 ",USD," 100,000.00 "
9111," 249,500.00 ",USD," 249,500.00 "
9112," 149,850.00 ",USD," 149,850.00 "
9113," 55,000.00 ",USD," 55,000.00 "
9114," 48,000.00 ",USD," 48,000.00 "
9115," 249,500.00 ",USD," 249,500.00 "
9116," 149,850.00 ",USD," 149,850.00 "
9117," 56,000.00 ",EUR," 58,837.00 "
9118," 190,000.00 ",USD," 190,000.00 "
9119," 120,000.00 ",USD," 120,000.00 "
9120," 127,000.00 ",USD," 127,000.00 "
9121," 104,000.00 ",USD," 104,000.00 "
9122," 210,000.00 ",USD," 210,000.00 "
9123," 150,000.00 ",USD," 150,000.00 "
9124," 210,000.00 ",USD," 210,000.00 "
9125," 150,000.00 ",USD," 150,000.00 "
9126," 210,000.00 ",USD," 210,000.00 "
9127," 130,000.00 ",USD," 130,000.00 "
9128," 182,750.00 ",USD," 182,750.00 "
9129," 161,500.00 ",USD," 161,500.00 "
9130," 102,640.00 ",USD," 102,640.00 "
9131," 66,100.00 ",USD," 66,100.00 "
9132," 210,000.00 ",USD," 210,000.00 "
9133," 150,000.00 ",USD," 150,000.00 "
9134," 198,800.00 ",USD," 198,800.00 "
9135," 122,600.00 ",USD," 122,600.00 "
9136," 130,000.00 ",USD," 130,000.00 "
9137," 80,000.00 ",USD," 80,000.00 "
9138," 136,000.00 ",USD," 136,000.00 "
9139," 104,000.00 ",USD," 104,000.00 "
9140," 150,000.00 ",USD," 150,000.00 "
9141," 100,000.00 ",USD," 100,000.00 "
9142," 160,000.00 ",USD," 160,000.00 "
9143," 135,000.00 ",USD," 135,000.00 "
9144," 216,000.00 ",USD," 216,000.00 "
9145," 144,000.00 ",USD," 144,000.00 "
9146," 159,000.00 ",USD," 159,000.00 "
9147," 130,000.00 ",USD," 130,000.00 "
9148," 115,934.00 ",USD," 115,934.00 "
9149," 81,666.00 ",USD," 81,666.00 "
9150," 215,000.00 ",USD," 215,000.00 "
9151," 150,000.00 ",USD," 150,000.00 "
9152," 246,000.00 ",USD," 246,000.00 "
9153," 201,000.00 ",USD," 201,000.00 "
9154," 187,000.00 ",USD," 187,000.00 "
9155," 153,000.00 ",USD," 153,000.00 "
9156," 255,000.00 ",USD," 255,000.00 "
9157," 185,000.00 ",USD," 185,000.00 "
9158," 350,000.00 ",GBP," 430,967.00 "
9159," 45,000.00 ",GBP," 55,410.00 "
9160," 48,000.00 ",EUR," 50,432.00 "
9161," 38,000.00 ",EUR," 39,925.00 "
9162," 169,000.00 ",USD," 169,000.00 "
9163," 110,600.00 ",USD," 110,600.00 "
9164," 58,000.00 ",EUR," 60,938.00 "
9165," 140,000.00 ",USD," 140,000.00 "
9166," 120,000.00 ",USD," 120,000.00 "
9167," 75,000.00 ",USD," 75,000.00 "
9168," 60,000.00 ",USD," 60,000.00 "
9169," 50,000.00 ",USD," 50,000.00 "
9170," 134,000.00 ",USD," 134,000.00 "
9171," 124,000.00 ",USD," 124,000.00 "
9172," 166,700.00 ",USD," 166,700.00 "
9173," 119,000.00 ",USD," 119,000.00 "
9174," 124,234.00 ",USD," 124,234.00 "
9175," 74,540.00 ",USD," 74,540.00 "
9176," 100,000.00 ",USD," 100,000.00 "
9177," 65,000.00 ",USD," 65,000.00 "
9178," 1,250,000.00 ",INR," 16,904.00 "
9179," 200,000.00 ",USD," 200,000.00 "
9180," 220,000.00 ",USD," 220,000.00 "
9181," 146,000.00 ",USD," 146,000.00 "
9182," 65,000.00 ",EUR," 68,293.00 "
9183," 35,000.00 ",EUR," 36,773.00 "
9184," 110,000.00 ",USD," 110,000.00 "
9185," 70,000.00 ",USD," 70,000.00 "
9186," 50,000.00 ",USD," 50,000.00 "
9187," 120,000.00 ",USD," 120,000.00 "
9188," 95,000.00 ",USD," 95,000.00 "
9189," 150,000.00 ",USD," 150,000.00 "
9190," 100,000.00 ",USD," 100,000.00 "
9191," 45,000.00 ",EUR," 47,280.00 "
9192," 36,000.00 ",EUR," 37,824.00 "
9193," 190,000.00 ",USD," 190,000.00 "
9194," 135,000.00 ",USD," 135,000.00 "
9195," 128,000.00 ",USD," 128,000.00 "
9196," 81,500.00 ",USD," 81,500.00 "
9197," 173,000.00 ",USD," 173,000.00 "
9198," 110,000.00 ",USD," 110,000.00 "
9199," 192,000.00 ",USD," 192,000.00 "
9200," 120,000.00 ",USD," 120,000.00 "
9201," 115,934.00 ",USD," 115,934.00 "
9202," 81,666.00 ",USD," 81,666.00 "
9203," 120,000.00 ",USD," 120,000.00 "
9204," 95,000.00 ",USD," 95,000.00 "
9205," 190,000.00 ",USD," 190,000.00 "
9206," 194,000.00 ",USD," 194,000.00 "
9207," 129,400.00 ",USD," 129,400.00 "
9208," 201,000.00 ",USD," 201,000.00 "
9209," 89,200.00 ",USD," 89,200.00 "
9210," 165,000.00 ",USD," 165,000.00 "
9211," 125,000.00 ",USD," 125,000.00 "
9212," 230,000.00 ",USD," 230,000.00 "
9213," 196,000.00 ",USD," 196,000.00 "
9214," 130,000.00 ",USD," 130,000.00 "
9215," 90,000.00 ",USD," 90,000.00 "
9216," 150,000.00 ",USD," 150,000.00 "
9217," 100,000.00 ",USD," 100,000.00 "
9218," 230,000.00 ",USD," 230,000.00 "
9219," 150,000.00 ",USD," 150,000.00 "
9220," 153,600.00 ",USD," 153,600.00 "
9221," 106,800.00 ",USD," 106,800.00 "
9222," 130,000.00 ",USD," 130,000.00 "
9223," 100,000.00 ",USD," 100,000.00 "
9224," 216,000.00 ",USD," 216,000.00 "
9225," 144,000.00 ",USD," 144,000.00 "
9226," 180,000.00 ",USD," 180,000.00 "
9227," 120,000.00 ",USD," 120,000.00 "
9228," 160,000.00 ",USD," 160,000.00 "
9229," 135,000.00 ",USD," 135,000.00 "
9230," 192,500.00 ",USD," 192,500.00 "
9231," 140,000.00 ",USD," 140,000.00 "
9232," 152,500.00 ",USD," 152,500.00 "
9233," 130,000.00 ",USD," 130,000.00 "
9234," 65,000.00 ",USD," 65,000.00 "
9235," 55,000.00 ",USD," 55,000.00 "
9236," 178,750.00 ",USD," 178,750.00 "
9237," 160,000.00 ",USD," 160,000.00 "
9238," 60,000.00 ",EUR," 63,040.00 "
9239," 50,000.00 ",EUR," 52,533.00 "
9240," 165,000.00 ",USD," 165,000.00 "
9241," 135,000.00 ",USD," 135,000.00 "
9242," 170,000.00 ",USD," 170,000.00 "
9243," 125,000.00 ",USD," 125,000.00 "
9244," 105,000.00 ",USD," 105,000.00 "
9245," 70,000.00 ",USD," 70,000.00 "
9246," 130,000.00 ",USD," 130,000.00 "
9247," 95,000.00 ",USD," 95,000.00 "
9248," 203,500.00 ",USD," 203,500.00 "
9249," 152,000.00 ",USD," 152,000.00 "
9250," 197,430.00 ",USD," 197,430.00 "
9251," 134,760.00 ",USD," 134,760.00 "
9252," 120,000.00 ",USD," 120,000.00 "
9253," 197,000.00 ",USD," 197,000.00 "
9254," 99,000.00 ",USD," 99,000.00 "
9255," 220,000.00 ",USD," 220,000.00 "
9256," 162,000.00 ",USD," 162,000.00 "
9257," 105,120.00 ",EUR," 110,446.00 "
9258," 75,360.00 ",EUR," 79,178.00 "
9259," 57,000.00 ",GBP," 70,186.00 "
9260," 42,000.00 ",GBP," 51,716.00 "
9261," 149,040.00 ",USD," 149,040.00 "
9262," 113,900.00 ",USD," 113,900.00 "
9263," 95,000.00 ",USD," 95,000.00 "
9264," 115,000.00 ",USD," 115,000.00 "
9265," 171,000.00 ",USD," 171,000.00 "
9266," 100,000.00 ",USD," 100,000.00 "
9267," 78,000.00 ",USD," 78,000.00 "
9268," 120,000.00 ",USD," 120,000.00 "
9269," 95,000.00 ",USD," 95,000.00 "
9270," 110,000.00 ",USD," 110,000.00 "
9271," 70,000.00 ",USD," 70,000.00 "
9272," 50,000.00 ",USD," 50,000.00 "
9273," 185,900.00 ",USD," 185,900.00 "
9274," 129,300.00 ",USD," 129,300.00 "
9275," 150,000.00 ",USD," 150,000.00 "
9276," 100,000.00 ",USD," 100,000.00 "
9277," 230,000.00 ",USD," 230,000.00 "
9278," 154,600.00 ",USD," 154,600.00 "
9279," 204,500.00 ",USD," 204,500.00 "
9280," 142,200.00 ",USD," 142,200.00 "
9281," 160,000.00 ",USD," 160,000.00 "
9282," 75,000.00 ",USD," 75,000.00 "
9283," 45,000.00 ",EUR," 47,280.00 "
9284," 36,000.00 ",EUR," 37,824.00 "
9285," 213,000.00 ",USD," 213,000.00 "
9286," 152,000.00 ",USD," 152,000.00 "
9287," 140,000.00 ",USD," 140,000.00 "
9288," 120,000.00 ",USD," 120,000.00 "
9289," 110,000.00 ",USD," 110,000.00 "
9290," 70,000.00 ",USD," 70,000.00 "
9291," 227,200.00 ",USD," 227,200.00 "
9292," 168,000.00 ",USD," 168,000.00 "
9293," 61,000.00 ",EUR," 64,090.00 "
9294," 58,000.00 ",EUR," 60,938.00 "
9295," 243,000.00 ",USD," 243,000.00 "
9296," 183,000.00 ",USD," 183,000.00 "
9297," 175,000.00 ",USD," 175,000.00 "
9298," 150,000.00 ",USD," 150,000.00 "
9299," 130,000.00 ",USD," 130,000.00 "
9300," 90,000.00 ",USD," 90,000.00 "
9301," 165,000.00 ",USD," 165,000.00 "
9302," 124,000.00 ",USD," 124,000.00 "
9303," 178,000.00 ",USD," 178,000.00 "
9304," 132,000.00 ",USD," 132,000.00 "
9305," 300,000.00 ",USD," 300,000.00 "
9306," 130,000.00 ",USD," 130,000.00 "
9307," 169,000.00 ",USD," 169,000.00 "
9308," 110,600.00 ",USD," 110,600.00 "
9309," 116,000.00 ",USD," 116,000.00 "
9310," 96,000.00 ",USD," 96,000.00 "
9311," 75,000.00 ",GBP," 92,350.00 "
9312," 57,000.00 ",GBP," 70,186.00 "
9313," 105,000.00 ",USD," 105,000.00 "
9314," 70,000.00 ",USD," 70,000.00 "
9315," 137,000.00 ",CAD," 105,236.00 "
9316," 194,000.00 ",USD," 194,000.00 "
9317," 129,400.00 ",USD," 129,400.00 "
9318," 190,000.00 ",USD," 190,000.00 "
9319," 135,000.00 ",USD," 135,000.00 "
9320," 100,000.00 ",USD," 100,000.00 "
9321," 70,000.00 ",USD," 70,000.00 "
9322," 189,750.00 ",USD," 189,750.00 "
9323," 140,250.00 ",USD," 140,250.00 "
9324," 130,000.00 ",USD," 130,000.00 "
9325," 100,000.00 ",USD," 100,000.00 "
9326," 160,000.00 ",USD," 160,000.00 "
9327," 109,000.00 ",USD," 109,000.00 "
9328," 250,000.00 ",USD," 250,000.00 "
9329," 150,000.00 ",USD," 150,000.00 "
9330," 206,000.00 ",USD," 206,000.00 "
9331," 160,000.00 ",USD," 160,000.00 "
9332," 135,000.00 ",USD," 135,000.00 "
9333," 120,000.00 ",USD," 120,000.00 "
9334," 110,000.00 ",EUR," 115,573.00 "
9335," 70,000.00 ",EUR," 73,546.00 "
9336," 160,000.00 ",USD," 160,000.00 "
9337," 135,000.00 ",USD," 135,000.00 "
9338," 150,000.00 ",USD," 150,000.00 "
9339," 100,000.00 ",USD," 100,000.00 "
9340," 120,000.00 ",USD," 120,000.00 "
9341," 95,000.00 ",USD," 95,000.00 "
9342," 65,000.00 ",EUR," 68,293.00 "
9343," 40,000.00 ",EUR," 42,026.00 "
9344," 191,200.00 ",USD," 191,200.00 "
9345," 130,000.00 ",USD," 130,000.00 "
9346," 191,200.00 ",USD," 191,200.00 "
9347," 130,000.00 ",USD," 130,000.00 "
9348," 63,000.00 ",EUR," 66,192.00 "
9349," 230,000.00 ",USD," 230,000.00 "
9350," 154,600.00 ",USD," 154,600.00 "
9351," 120,000.00 ",USD," 120,000.00 "
9352," 95,000.00 ",USD," 95,000.00 "
9353," 140,000.00 ",USD," 140,000.00 "
9354," 120,000.00 ",USD," 120,000.00 "
9355," 169,000.00 ",USD," 169,000.00 "
9356," 110,600.00 ",USD," 110,600.00 "
9357," 80,000.00 ",USD," 80,000.00 "
9358," 185,900.00 ",USD," 185,900.00 "
9359," 129,300.00 ",USD," 129,300.00 "
9360," 135,000.00 ",USD," 135,000.00 "
9361," 110,000.00 ",USD," 110,000.00 "
9362," 155,000.00 ",USD," 155,000.00 "
9363," 140,000.00 ",USD," 140,000.00 "
9364," 205,000.00 ",USD," 205,000.00 "
9365," 150,000.00 ",USD," 150,000.00 "
9366," 179,500.00 ",USD," 179,500.00 "
9367," 134,000.00 ",USD," 134,000.00 "
9368," 180,000.00 ",USD," 180,000.00 "
9369," 120,000.00 ",USD," 120,000.00 "
9370," 185,900.00 ",USD," 185,900.00 "
9371," 129,300.00 ",USD," 129,300.00 "
9372," 175,000.00 ",USD," 175,000.00 "
9373," 145,000.00 ",USD," 145,000.00 "
9374," 235,000.00 ",USD," 235,000.00 "
9375," 175,000.00 ",USD," 175,000.00 "
9376," 26,000.00 ",EUR," 27,317.00 "
9377," 160,000.00 ",USD," 160,000.00 "
9378," 90,000.00 ",USD," 90,000.00 "
9379," 65,000.00 ",EUR," 68,293.00 "
9380," 35,000.00 ",EUR," 36,773.00 "
9381," 145,000.00 ",USD," 145,000.00 "
9382," 115,000.00 ",USD," 115,000.00 "
9383," 165,000.00 ",USD," 165,000.00 "
9384," 135,000.00 ",USD," 135,000.00 "
9385," 168,400.00 ",USD," 168,400.00 "
9386," 105,200.00 ",USD," 105,200.00 "
9387," 70,000.00 ",GBP," 86,193.00 "
9388," 40,000.00 ",GBP," 49,253.00 "
9389," 200,000.00 ",USD," 200,000.00 "
9390," 160,000.00 ",USD," 160,000.00 "
9391," 45,000.00 ",EUR," 47,280.00 "
9392," 36,000.00 ",EUR," 37,824.00 "
9393," 198,800.00 ",USD," 198,800.00 "
9394," 122,600.00 ",USD," 122,600.00 "
9395," 100,000.00 ",USD," 100,000.00 "
9396," 100,000.00 ",EUR," 105,066.00 "
9397," 130,000.00 ",USD," 130,000.00 "
9398," 100,000.00 ",USD," 100,000.00 "
9399," 85,000.00 ",GBP," 104,663.00 "
9400," 60,000.00 ",GBP," 73,880.00 "
9401," 125,000.00 ",USD," 125,000.00 "
9402," 110,000.00 ",USD," 110,000.00 "
9403," 165,000.00 ",USD," 165,000.00 "
9404," 124,000.00 ",USD," 124,000.00 "
9405," 148,000.00 ",USD," 148,000.00 "
9406," 107,000.00 ",USD," 107,000.00 "
9407," 150,000.00 ",USD," 150,000.00 "
9408," 100,000.00 ",USD," 100,000.00 "
9409," 160,000.00 ",USD," 160,000.00 "
9410," 135,000.00 ",USD," 135,000.00 "
9411," 120,000.00 ",USD," 120,000.00 "
9412," 95,000.00 ",USD," 95,000.00 "
9413," 153,600.00 ",USD," 153,600.00 "
9414," 106,800.00 ",USD," 106,800.00 "
9415," 100,000.00 ",USD," 100,000.00 "
9416," 65,000.00 ",USD," 65,000.00 "
9417," 120,000.00 ",USD," 120,000.00 "
9418," 95,000.00 ",USD," 95,000.00 "
9419," 60,000.00 ",EUR," 63,040.00 "
9420," 35,000.00 ",EUR," 36,773.00 "
9421," 310,000.00 ",USD," 310,000.00 "
9422," 239,000.00 ",USD," 239,000.00 "
9423," 299,500.00 ",USD," 299,500.00 "
9424," 245,100.00 ",USD," 245,100.00 "
9425," 168,000.00 ",USD," 168,000.00 "
9426," 130,000.00 ",USD," 130,000.00 "
9427," 136,000.00 ",USD," 136,000.00 "
9428," 104,000.00 ",USD," 104,000.00 "
9429," 161,000.00 ",USD," 161,000.00 "
9430," 118,000.00 ",USD," 118,000.00 "
9431," 205,000.00 ",USD," 205,000.00 "
9432," 184,000.00 ",USD," 184,000.00 "
9433," 185,900.00 ",USD," 185,900.00 "
9434," 129,300.00 ",USD," 129,300.00 "
9435," 247,500.00 ",USD," 247,500.00 "
9436," 172,200.00 ",USD," 172,200.00 "
9437," 65,000.00 ",EUR," 68,293.00 "
9438," 177,000.00 ",USD," 177,000.00 "
9439," 131,000.00 ",USD," 131,000.00 "
9440," 205,000.00 ",USD," 205,000.00 "
9441," 184,000.00 ",USD," 184,000.00 "
9442," 146,000.00 ",USD," 146,000.00 "
9443," 102,000.00 ",USD," 102,000.00 "
9444," 169,000.00 ",USD," 169,000.00 "
9445," 110,600.00 ",USD," 110,600.00 "
9446," 230,000.00 ",USD," 230,000.00 "
9447," 196,000.00 ",USD," 196,000.00 "
9448," 135,000.00 ",USD," 135,000.00 "
9449," 100,000.00 ",USD," 100,000.00 "
9450," 80,000.00 ",USD," 80,000.00 "
9451," 65,000.00 ",USD," 65,000.00 "
9452," 135,000.00 ",USD," 135,000.00 "
9453," 100,000.00 ",USD," 100,000.00 "
9454," 50,000.00 ",GBP," 61,566.00 "
9455," 35,000.00 ",GBP," 43,096.00 "
9456," 175,000.00 ",USD," 175,000.00 "
9457," 135,000.00 ",USD," 135,000.00 "
9458," 80,000.00 ",USD," 80,000.00 "
9459," 231,250.00 ",USD," 231,250.00 "
9460," 138,750.00 ",USD," 138,750.00 "
9461," 193,750.00 ",USD," 193,750.00 "
9462," 116,250.00 ",USD," 116,250.00 "
9463," 231,250.00 ",USD," 231,250.00 "
9464," 138,750.00 ",USD," 138,750.00 "
9465," 231,250.00 ",USD," 231,250.00 "
9466," 138,750.00 ",USD," 138,750.00 "
9467," 231,250.00 ",USD," 231,250.00 "
9468," 138,750.00 ",USD," 138,750.00 "
9469," 193,750.00 ",USD," 193,750.00 "
9470," 116,250.00 ",USD," 116,250.00 "
9471," 208,000.00 ",USD," 208,000.00 "
9472," 127,000.00 ",USD," 127,000.00 "
9473," 300,000.00 ",USD," 300,000.00 "
9474," 196,000.00 ",USD," 196,000.00 "
9475," 204,500.00 ",USD," 204,500.00 "
9476," 142,200.00 ",USD," 142,200.00 "
9477," 45,555.00 ",USD," 45,555.00 "
9478," 185,900.00 ",USD," 185,900.00 "
9479," 129,300.00 ",USD," 129,300.00 "
9480," 45,000.00 ",EUR," 47,280.00 "
9481," 36,000.00 ",EUR," 37,824.00 "
9482," 204,500.00 ",USD," 204,500.00 "
9483," 142,200.00 ",USD," 142,200.00 "
9484," 205,000.00 ",USD," 205,000.00 "
9485," 185,000.00 ",USD," 185,000.00 "
9486," 185,900.00 ",USD," 185,900.00 "
9487," 129,300.00 ",USD," 129,300.00 "
9488," 247,500.00 ",USD," 247,500.00 "
9489," 172,200.00 ",USD," 172,200.00 "
9490," 160,000.00 ",USD," 160,000.00 "
9491," 135,000.00 ",USD," 135,000.00 "
9492," 150,000.00 ",USD," 150,000.00 "
9493," 100,000.00 ",USD," 100,000.00 "
9494," 110,000.00 ",USD," 110,000.00 "
9495," 95,000.00 ",USD," 95,000.00 "
9496," 185,900.00 ",USD," 185,900.00 "
9497," 129,300.00 ",USD," 129,300.00 "
9498," 205,000.00 ",USD," 205,000.00 "
9499," 184,000.00 ",USD," 184,000.00 "
9500," 6,600,000.00 ",HUF," 17,684.00 "
9501," 375,000.00 ",USD," 375,000.00 "
9502," 191,200.00 ",USD," 191,200.00 "
9503," 130,000.00 ",USD," 130,000.00 "
9504," 225,000.00 ",USD," 225,000.00 "
9505," 156,400.00 ",USD," 156,400.00 "
9506," 169,000.00 ",USD," 169,000.00 "
9507," 110,600.00 ",USD," 110,600.00 "
9508," 204,500.00 ",USD," 204,500.00 "
9509," 142,200.00 ",USD," 142,200.00 "
9510," 85,000.00 ",GBP," 104,663.00 "
9511," 65,000.00 ",GBP," 80,036.00 "
9512," 185,900.00 ",USD," 185,900.00 "
9513," 129,300.00 ",USD," 129,300.00 "
9514," 140,700.00 ",USD," 140,700.00 "
9515," 93,800.00 ",USD," 93,800.00 "
9516," 350,000.00 ",USD," 350,000.00 "
9517," 135,000.00 ",USD," 135,000.00 "
9518," 115,934.00 ",USD," 115,934.00 "
9519," 81,666.00 ",USD," 81,666.00 "
9520," 100,000.00 ",CHF," 104,697.00 "
9521," 33,000.00 ",USD," 33,000.00 "
9522," 33,000.00 ",EUR," 34,672.00 "
9523," 201,000.00 ",USD," 201,000.00 "
9524," 119,000.00 ",USD," 119,000.00 "
9525," 175,000.00 ",USD," 175,000.00 "
9526," 150,000.00 ",USD," 150,000.00 "
9527," 154,560.00 ",USD," 154,560.00 "
9528," 123,648.00 ",USD," 123,648.00 "
9529," 130,000.00 ",USD," 130,000.00 "
9530," 100,000.00 ",USD," 100,000.00 "
9531," 170,000.00 ",USD," 170,000.00 "
9532," 145,000.00 ",USD," 145,000.00 "
9533," 135,000.00 ",USD," 135,000.00 "
9534," 100,000.00 ",USD," 100,000.00 "
9535," 247,500.00 ",USD," 247,500.00 "
9536," 172,200.00 ",USD," 172,200.00 "
9537," 177,500.00 ",USD," 177,500.00 "
9538," 134,000.00 ",USD," 134,000.00 "
9539," 185,900.00 ",USD," 185,900.00 "
9540," 129,300.00 ",USD," 129,300.00 "
9541," 192,564.00 ",USD," 192,564.00 "
9542," 144,854.00 ",USD," 144,854.00 "
9543," 130,000.00 ",USD," 130,000.00 "
9544," 105,000.00 ",USD," 105,000.00 "
9545," 179,305.00 ",USD," 179,305.00 "
9546," 142,127.00 ",USD," 142,127.00 "
9547," 315,000.00 ",USD," 315,000.00 "
9548," 225,000.00 ",USD," 225,000.00 "
9549," 243,900.00 ",USD," 243,900.00 "
9550," 156,600.00 ",USD," 156,600.00 "
9551," 206,000.00 ",USD," 206,000.00 "
9552," 160,000.00 ",USD," 160,000.00 "
9553," 109,000.00 ",USD," 109,000.00 "
9554," 79,000.00 ",USD," 79,000.00 "
9555," 160,000.00 ",USD," 160,000.00 "
9556," 109,000.00 ",USD," 109,000.00 "
9557," 85,000.00 ",EUR," 89,306.00 "
9558," 182,500.00 ",USD," 182,500.00 "
9559," 128,500.00 ",USD," 128,500.00 "
9560," 160,000.00 ",USD," 160,000.00 "
9561," 90,000.00 ",USD," 90,000.00 "
9562," 77,300.00 ",USD," 77,300.00 "
9563," 45,600.00 ",USD," 45,600.00 "
9564," 127,000.00 ",USD," 127,000.00 "
9565," 110,000.00 ",USD," 110,000.00 "
9566," 210,000.00 ",USD," 210,000.00 "
9567," 136,000.00 ",USD," 136,000.00 "
9568," 170,000.00 ",USD," 170,000.00 "
9569," 140,000.00 ",USD," 140,000.00 "
9570," 247,500.00 ",USD," 247,500.00 "
9571," 172,200.00 ",USD," 172,200.00 "
9572," 225,000.00 ",USD," 225,000.00 "
9573," 184,100.00 ",USD," 184,100.00 "
9574," 130,000.00 ",USD," 130,000.00 "
9575," 90,000.00 ",USD," 90,000.00 "
9576," 120,000.00 ",USD," 120,000.00 "
9577," 100,000.00 ",USD," 100,000.00 "
9578," 85,000.00 ",USD," 85,000.00 "
9579," 78,000.00 ",USD," 78,000.00 "
9580," 161,000.00 ",USD," 161,000.00 "
9581," 110,000.00 ",USD," 110,000.00 "
9582," 136,000.00 ",USD," 136,000.00 "
9583," 104,000.00 ",USD," 104,000.00 "
9584," 45,000.00 ",EUR," 47,280.00 "
9585," 36,000.00 ",EUR," 37,824.00 "
9586," 205,000.00 ",USD," 205,000.00 "
9587," 160,000.00 ",USD," 160,000.00 "
9588," 169,000.00 ",USD," 169,000.00 "
9589," 110,600.00 ",USD," 110,600.00 "
9590," 50,000.00 ",GBP," 61,566.00 "
9591," 40,000.00 ",GBP," 49,253.00 "
9592," 160,000.00 ",USD," 160,000.00 "
9593," 130,000.00 ",USD," 130,000.00 "
9594," 245,000.00 ",USD," 245,000.00 "
9595," 180,000.00 ",USD," 180,000.00 "
9596," 135,000.00 ",USD," 135,000.00 "
9597," 100,000.00 ",USD," 100,000.00 "
9598," 220,000.00 ",USD," 220,000.00 "
9599," 150,000.00 ",USD," 150,000.00 "
9600," 198,440.00 ",USD," 198,440.00 "
9601," 144,000.00 ",USD," 144,000.00 "
9602," 240,000.00 ",USD," 240,000.00 "
9603," 170,000.00 ",USD," 170,000.00 "
9604," 198,440.00 ",USD," 198,440.00 "
9605," 144,000.00 ",USD," 144,000.00 "
9606," 150,000.00 ",USD," 150,000.00 "
9607," 100,000.00 ",USD," 100,000.00 "
9608," 120,000.00 ",USD," 120,000.00 "
9609," 95,000.00 ",USD," 95,000.00 "
9610," 47,000.00 ",GBP," 57,872.00 "
9611," 64,000.00 ",USD," 64,000.00 "
9612," 38,000.00 ",EUR," 39,925.00 "
9613," 187,200.00 ",USD," 187,200.00 "
9614," 116,100.00 ",USD," 116,100.00 "
9615," 150,000.00 ",USD," 150,000.00 "
9616," 127,000.00 ",USD," 127,000.00 "
9617," 275,000.00 ",USD," 275,000.00 "
9618," 166,000.00 ",USD," 166,000.00 "
9619," 159,699.00 ",USD," 159,699.00 "
9620," 138,938.00 ",USD," 138,938.00 "
9621," 76,000.00 ",USD," 76,000.00 "
9622," 166,700.00 ",USD," 166,700.00 "
9623," 119,000.00 ",USD," 119,000.00 "
9624," 130,000.00 ",USD," 130,000.00 "
9625," 100,000.00 ",USD," 100,000.00 "
9626," 84,000.00 ",GBP," 103,432.00 "
9627," 75,000.00 ",GBP," 92,350.00 "
9628," 80,000.00 ",USD," 80,000.00 "
9629," 52,500.00 ",USD," 52,500.00 "
9630," 236,000.00 ",USD," 236,000.00 "
9631," 182,000.00 ",USD," 182,000.00 "
9632," 180,000.00 ",USD," 180,000.00 "
9633," 140,000.00 ",USD," 140,000.00 "
9634," 225,000.00 ",USD," 225,000.00 "
9635," 156,400.00 ",USD," 156,400.00 "
9636," 135,000.00 ",USD," 135,000.00 "
9637," 100,000.00 ",USD," 100,000.00 "
9638," 204,500.00 ",USD," 204,500.00 "
9639," 142,200.00 ",USD," 142,200.00 "
9640," 240,000.00 ",USD," 240,000.00 "
9641," 125,404.00 ",USD," 125,404.00 "
9642," 300,000.00 ",USD," 300,000.00 "
9643," 130,000.00 ",USD," 130,000.00 "
9644," 195,000.00 ",USD," 195,000.00 "
9645," 175,000.00 ",USD," 175,000.00 "
9646," 155,000.00 ",USD," 155,000.00 "
9647," 110,000.00 ",USD," 110,000.00 "
9648," 123,000.00 ",USD," 123,000.00 "
9649," 92,250.00 ",USD," 92,250.00 "
9650," 170,000.00 ",USD," 170,000.00 "
9651," 150,000.00 ",USD," 150,000.00 "
9652," 180,000.00 ",USD," 180,000.00 "
9653," 100,000.00 ",USD," 100,000.00 "
9654," 97,000.00 ",USD," 97,000.00 "
9655," 90,000.00 ",USD," 90,000.00 "
9656," 200,000.00 ",USD," 200,000.00 "
9657," 160,000.00 ",USD," 160,000.00 "
9658," 210,000.00 ",USD," 210,000.00 "
9659," 180,000.00 ",USD," 180,000.00 "
9660," 260,000.00 ",USD," 260,000.00 "
9661," 180,000.00 ",USD," 180,000.00 "
9662," 210,000.00 ",USD," 210,000.00 "
9663," 157,000.00 ",USD," 157,000.00 "
